By which year did the English rule an area around Dublin called the Pale?,到哪一年，英國人統治了都柏林周圍的蒼白？
Wembley Stadium,溫布利體育場
1860s,1860年代
Norway and Sweden,挪威和瑞典
What were the refugees that came from France between 1680 and 1720 called?,1680年至1720年之間來自法國的難民是什麼？
"St Patrick's Day, St David's Day, St Andrew's Day, St George's Day",聖帕特里克節，聖安德魯日，聖喬治節
What proportion of the population died because of the Black Death?,由於黑人死亡，人口中有多少比例死亡？
13,13
Someone takes over,有人接管
"One TV licence covers all of the equipment at one address, but people who rent different rooms in a shared house must buy a separate TV licence",一個電視許可證涵蓋了一個地址的所有設備，但是在共享房屋中租用不同房間的人必須購買單獨的電視許可證
Special Constable,特殊警員
What % of the UK population does Wales account for?,威爾士佔英國人口的百分比是多少？
Radar was developed by Scotsman Sir Robert Watson-Watt,雷達由蘇格蘭人羅伯特·沃森·瓦特爵士開發
The Farmers,農民
The Chief Constable,首席警官
1742-1746,1742-1746
What prehistoric village (off the north coast of Scotland) has helped archaeologists to understand more about how people lived near the end of the Stone Age?,哪個史前村莊（蘇格蘭北部海岸）幫助考古學家更多地了解了人們如何在石器時代結束時生活？
Hospitals and Roads,醫院和道路
Reduced the power of the nobles,降低了貴族的力量
Fellow MPs choose the Speaker,國會議員選擇演講者
1903,1903年
1890,1890年
18 years old,18歲
Pound sterling,英鎊
A poet,詩人
Why was Mary known as 'Bloody Mary”?,瑪麗為什麼被稱為“血腥瑪麗”？
The Vikings,維京人
Gold Currency,黃金貨幣
Edinburgh and Dublin,愛丁堡和都柏林
Members of the public are allowed to attend Youth Courts hearings,公眾被允許參加青年法院聽證會
How many members does the Scottish Parliament have?,蘇格蘭議會有多少名成員？
A large army of people,一大批人
Queen Mary,瑪麗皇后
What percentage of the total population lives in Wales?,威爾士總人口中有多少百分比？
How many Houses did the Scottish Parliament have in the middle ages?,蘇格蘭議會在中世紀有多少座房屋？
How many members does the Welsh Assembly have?,威爾士議會有幾個成員？
All of the these,所有這些
Which of the options given below is not necessary for a new car?,新車不需要以下哪些選項？
300,300
John Constable (1776-1837) founded the modern Police force in England,約翰·康斯特布爾（John Constable）（1776-1837）在英格蘭建立了現代警察部隊
Kevin MacDonald,凱文·麥克唐納（Kevin MacDonald）
The UK has a declining elderly population,英國的老年人口下降
Which countries are in Great Britain?,哪些國家在英國？
Henry Hadrian,亨利·哈德良
Magesty,雜誌
Edward,愛德華
Complete democracy,完全民主
1916,1916年
Every year,每年
5 days,5天
Writing to the Chief Constable of the police force involved,寫信給涉及警察部隊的首席警官
Which is an example of a Civil Offence?,哪個是民事犯罪的例子？
What was the purpose of the Corn Laws in 1846?,1846年玉米法的目的是什麼？
Great Britain' and 'the United Kingdom' have the same meaning,英國和“英國”具有相同的含義
1641,1641年
The Blitz is associated which event?,閃電戰與哪個事件相關聯？
Who set up the first formal anti-slavery campaigns?,誰進行了首次正式的反奴隸制運動？
What was the estimated population of the British Empire?,大英帝國的估計人口是多少？
Mothering Sunday is the third Sunday in June,母親星期日是六月的第三個星期日
What is an example of a Criminal Offence?,刑事犯罪的例子是什麼？
Stained Limestone,染色的石灰石
South west Europe,西南歐
Monthly,每月
What are the 40 days before Easter known as?,復活節之前的40天是什麼？
Young Work force,年輕的勞動力
London State University,倫敦州立大學
Landings on D-Day,D-Day著陸
Magistrates and Justices of the Peace (JPs) are members of what?,和平的裁判官和大法官（JPS）是什麼成員？
Police Force,警察
2011,2011
The cost of Bus Fares,巴士票價的費用
Jessica Ennis,傑西卡·恩尼斯（Jessica Ennis）
"Local councils, in the UK, are often called local authorities",英國地方議會通常被稱為地方當局
Neutrals,中性
"By 1600, in England, official documents were being written in English, and English had become the preferred language of the royal court and Parliament.",到1600年，在英格蘭，正在用英語撰寫官方文件，英語已成為皇家法院和議會的首選語言。
Fellow MPs,國會議員
The Light of the Moon,月亮的光
Sir Francis Drake,弗朗西斯·德雷克爵士
Preserved,保留
R A Butler,r一個管家
Doreen Denny and Courtney Jones,多琳·丹尼（Doreen Denny）和考特尼·瓊斯（Courtney Jones）
Over 800,超過800
A garden,一個花園
Nato stands for The North American Treaty Organization,北約代表北美條約組織
16,16
What are Halloween lanterns traditionally made out of?,傳統上，萬聖節燈籠是什麼？
Which TWO houses formed the House of Tudor?,哪兩所房子構成了都鐸王的房子？
Kind Harold,親切的哈羅德
When was the Emancipation Act signed? It abolished slavery throughout the British Empire,《解放法》何時簽署？它廢除了整個大英帝國的奴隸制
Which TWO words appear in the first two lines of the national anthem 'God save the Queen'?,民族國歌的前兩條“拯救女王”的前兩條詞出現了哪兩個詞？
Dictatorship,專政
Bacon,熏肉
What is the capital of Wales?,威爾士的首都是什麼？
"During the 18th century, new ideas about politics, philosophy and science were developed. This is often called 'the Enlightenment'",在18世紀，關於政治，哲學和科學的新思想得到了發展。這通常稱為“啟蒙”
County Courts,縣法院
During the Industrial Revolution,工業革命期間
Alexander Burns,亞歷山大·伯恩斯
In which TWO countries were PCCs elected in?,PCC選舉了哪兩個國家？
Beef,牛肉
Norman French and Anglo Saxon,諾曼法語和盎格魯撒克遜人
"Beefeaters, who tell visitors about the building's history are associated with which of these?",牛肉人，誰告訴遊客有關建築物的歷史與其中​​的歷史有關？
A diagonal red cross on a white ground,白色地面上的對角線紅十字會
"If you wish to be a permanent resident of the UK, you should look after yourself. In return you are guaranteed a job",如果您想成為英國的永久居民，則應該照顧自己。作為回報，您可以保證工作
70%,70％
A day off for all the banks in the country,該國所有銀行的休息一天
Youth Opportunities,青年機會
Until Midday,直到中午
Where was William Shakespeare born?,威廉·莎士比亞在哪裡出生？
Civil wars,內戰
Kenneth Macalpin,肯尼斯·麥卡爾平
Which of the following is associated with the Elizabethan period in England?,以下哪項與英格蘭的伊麗莎白女王時期有關？
Which is not a Protestant Christian group?,哪個不是新教的基督教團體？
Which of the following is correct?,以下哪項是正確的？
Round barrows,圓形手推車
"£5,000","£5,000"
A new translation into English,新的翻譯成英文
NSPCC,NSPCC
Who was the first woman Prime Minister?,誰是第一位女總理？
The King was Appointed by God,國王被上帝任命
Fenians,芬人
Who won gold medals in rowing in five consecutive Olympic Games?,誰在連續五場奧運會上贏得了賽艇的金牌？
1613,1613年
20,20
Sole MP,唯一的國會議員
The Indian art of head massage,印度頭部按摩的藝術
Stained Glass,彩色玻璃
Contemporary Art,當代藝術
60000,60000
goes abroad,出國
Free school meals,免費的學校用餐
"How many Olympic gold medals has the Scottish cyclist, Sir Chris Hoy, won?",蘇格蘭自行車手克里斯·霍伊爵士贏得了多少枚奧運會金牌？
AD 43,廣告43
11th century,11世紀
Diwali,排燈節
What was the first war to be extensively covered by the media?,媒體廣泛報導的第一場戰爭是什麼？
T,t
Ask the local council for extra funding,向地方議會索取額外資金
The Parliament's,議會
Untaxed income,收入不動
What service does the TV licence pay for?,電視許可證支付什麼服務？
The party with the majority of the members of Parliament (MPs),大多數議會議員（MPS）的政黨
She killed her father,她殺了父親
The Proms,舞會
Scottish poet,蘇格蘭詩人
Which of these venues is located in Greenwich?,這些場所中的哪個位於格林威治？
Visiting the local polling places,參觀當地的投票場所
A valid MOT test certificate,有效的MOT測試證書
Which TWO of the following are major horse-racing events in the UK?,以下哪項是英國的主要賽馬比賽？
Members of the European Union can vote in all public UK elections,歐盟的成員可以在所有英國公開選舉中投票
Inigo Jones,Inigo Jones
Nuclear Plant,核電廠
1690,1690年
1821,1821年
Conservative Party,保守黨
The Celtics,凱爾特人
Henry VIII was most famous for breaking away from the Church of Rome and marrying six times.,亨利八世（Henry VIII）以脫離羅馬教堂並嫁給六次而聞名。
Which of these statements is correct?,這些陳述中的哪個是正確的？
The Battle of Hastings,黑斯廷斯之戰
"In 1783, 13 American colonies declared their independence, stating that people had a right to establish their own governments.",1783年，13個美國殖民地宣布獨立，並說人們有權建立自己的政府。
Dublin,都柏林
The EU was set up by 6 western countries who signed the Treaty of Rome on which date?,歐盟是由6個西方國家建立的，他們在哪個日期簽署了羅馬條約？
Women in Britain today make up about half of the workforce.,今天，英國的婦女構成了勞動力的一半。
Manchester,曼徹斯特
